"DYNAMIC_TABLE","M_DBFHISTO","FIELD_NAME"
"DYN_INF_VEGA        ","His0_65             ","CURRENCY  "
"DYN_INF_VEGA        ","His0_65             ","LOGNORMAL "
"DYN_INF_VEGA        ","His0_65             ","NORMAL_VE "
"DYN_INF_VEGA        ","His0_65             ","OPT__MATU "
"DYN_INF_VEGA        ","His0_65             ","OPT__MATUD"
"DYN_INF_VEGA        ","His0_65             ","STRIKE    "
"DYN_INF_VEGA        ","His0_65             ","TRADE_NUM "
"DYN_INF_VEGA        ","His0_65             ","TYPOLOGY  "
"DYN_INF_VEGA        ","His0_65             ","VOL__TYPE "
"DYN_IRD_BASIS_RISK  ","His0_26             ","AMENDMENT "
"DYN_IRD_BASIS_RISK  ","His0_26             ","BASIS_RIS "
"DYN_IRD_BASIS_RISK  ","His0_26             ","BUCKETS   "
"DYN_IRD_BASIS_RISK  ","His0_26             ","BUCKETSD  "
"DYN_IRD_BASIS_RISK  ","His0_26             ","CONTRACT1 "
"DYN_IRD_BASIS_RISK  ","His0_26             ","CONTRACT_ "
"DYN_IRD_BASIS_RISK  ","His0_26             ","CURRENCY  "
"DYN_IRD_BASIS_RISK  ","His0_26             ","CURVE_ID  "
"DYN_IRD_BASIS_RISK  ","His0_26             ","FAMILY    "
"DYN_IRD_BASIS_RISK  ","His0_26             ","GROUP     "
"DYN_IRD_BASIS_RISK  ","His0_26             ","ORIGIN_RE "
"DYN_IRD_BASIS_RISK  ","His0_26             ","PORTFOLIO "
"DYN_IRD_BASIS_RISK  ","His0_26             ","REFERENCE "
"DYN_IRD_BASIS_RISK  ","His0_26             ","TRADE_NUM "
"DYN_IRD_BASIS_RISK  ","His0_26             ","TYPE      "
"DYN_IRD_BASIS_RISK  ","His0_26             ","TYPOLOGY  "
"DYN_IRD_BCK_ATM_VEGA","His0_69             ","CONTRACT_ "
"DYN_IRD_BCK_ATM_VEGA","His0_69             ","CURRENCY  "
"DYN_IRD_BCK_ATM_VEGA","His0_69             ","NORMAL_AT "
"DYN_IRD_BCK_ATM_VEGA","His0_69             ","OPTMAT    "
"DYN_IRD_BCK_ATM_VEGA","His0_69             ","OPTMATD   "
"DYN_IRD_BCK_ATM_VEGA","His0_69             ","PORTFOLIO "
"DYN_IRD_BCK_ATM_VEGA","His0_69             ","TRADE_NUM "
"DYN_IRD_BCK_ATM_VEGA","His0_69             ","TYPOLOGY  "
"DYN_IRD_BCK_ATM_VEGA","His0_69             ","UNDMAT    "
"DYN_IRD_BCK_ATM_VEGA","His0_69             ","UNDMATD   "
"DYN_IRD_BCK_ATM_VEGA","His0_69             ","VOLTYPE   "
"DYN_IRD_FIXING_RISK ","His0_27             ","AMENDMENT "
"DYN_IRD_FIXING_RISK ","His0_27             ","CONTRACT1 "
"DYN_IRD_FIXING_RISK ","His0_27             ","CONTRACT_ "
"DYN_IRD_FIXING_RISK ","His0_27             ","CURRENCY  "
"DYN_IRD_FIXING_RISK ","His0_27             ","DATE      "
"DYN_IRD_FIXING_RISK ","His0_27             ","FAMILY    "
"DYN_IRD_FIXING_RISK ","His0_27             ","FIXING__N "
"DYN_IRD_FIXING_RISK ","His0_27             ","FIXING__R "
"DYN_IRD_FIXING_RISK ","His0_27             ","GROUP     "
"DYN_IRD_FIXING_RISK ","His0_27             ","LABEL     "
"DYN_IRD_FIXING_RISK ","His0_27             ","ORIGIN_RE "
"DYN_IRD_FIXING_RISK ","His0_27             ","PORTFOLIO "
"DYN_IRD_FIXING_RISK ","His0_27             ","TRADE_NUM "
"DYN_IRD_FIXING_RISK ","His0_27             ","TYPE      "
"DYN_IRD_FIXING_RISK ","His0_27             ","TYPOLOGY  "
"DYN_IRD_GAMMA       ","His0_29             ","CONTRACT1 "
"DYN_IRD_GAMMA       ","His0_29             ","CONTRACT_ "
"DYN_IRD_GAMMA       ","His0_29             ","CURRENCY  "
"DYN_IRD_GAMMA       ","His0_29             ","CURVE_BUC "
"DYN_IRD_GAMMA       ","His0_29             ","CURVE_BUCD"
"DYN_IRD_GAMMA       ","His0_29             ","CURVE_ID  "
"DYN_IRD_GAMMA       ","His0_29             ","DATE      "
"DYN_IRD_GAMMA       ","His0_29             ","FAMILY    "
"DYN_IRD_GAMMA       ","His0_29             ","GROUP     "
"DYN_IRD_GAMMA       ","His0_29             ","IR_GAMMA_ "
"DYN_IRD_GAMMA       ","His0_29             ","LABEL     "
"DYN_IRD_GAMMA       ","His0_29             ","ORIGIN_RE "
"DYN_IRD_GAMMA       ","His0_29             ","PORTFOLIO "
"DYN_IRD_GAMMA       ","His0_29             ","TRADE_NUM "
"DYN_IRD_NORMAL_VEGA ","His0_66             ","CONTRACT  "
"DYN_IRD_NORMAL_VEGA ","His0_66             ","CONTRACT_ "
"DYN_IRD_NORMAL_VEGA ","His0_66             ","CURRENCY  "
"DYN_IRD_NORMAL_VEGA ","His0_66             ","FUTMAT    "
"DYN_IRD_NORMAL_VEGA ","His0_66             ","FUTMATDAT "
"DYN_IRD_NORMAL_VEGA ","His0_66             ","MONEYNESS "
"DYN_IRD_NORMAL_VEGA ","His0_66             ","NORMAL_VE "
"DYN_IRD_NORMAL_VEGA ","His0_66             ","OPTMAT    "
"DYN_IRD_NORMAL_VEGA ","His0_66             ","OPTMATD   "
"DYN_IRD_NORMAL_VEGA ","His0_66             ","PORTFOLIO "
"DYN_IRD_NORMAL_VEGA ","His0_66             ","STRIKE    "
"DYN_IRD_NORMAL_VEGA ","His0_66             ","TRADE_NUM "
"DYN_IRD_NORMAL_VEGA ","His0_66             ","TYPOLOGY  "
"DYN_IRD_NORMAL_VEGA ","His0_66             ","UNDMAT    "
"DYN_IRD_NORMAL_VEGA ","His0_66             ","UNDMATD   "
"DYN_IRD_NORMAL_VEGA ","His0_66             ","VOLTYPE   "
"DYN_IRD_PV01_PAR    ","His0_30             ","AMENDMENT "
"DYN_IRD_PV01_PAR    ","His0_30             ","BUCKETS   "
"DYN_IRD_PV01_PAR    ","His0_30             ","BUCKETSD  "
"DYN_IRD_PV01_PAR    ","His0_30             ","CONTRACT1 "
"DYN_IRD_PV01_PAR    ","His0_30             ","CONTRACT_ "
"DYN_IRD_PV01_PAR    ","His0_30             ","CURRENCY  "
"DYN_IRD_PV01_PAR    ","His0_30             ","CURVE_ID  "
"DYN_IRD_PV01_PAR    ","His0_30             ","FAMILY    "
"DYN_IRD_PV01_PAR    ","His0_30             ","GROUP2    "
"DYN_IRD_PV01_PAR    ","His0_30             ","IR_RISK_1 "
"DYN_IRD_PV01_PAR    ","His0_30             ","IR_RISK__ "
"DYN_IRD_PV01_PAR    ","His0_30             ","ORIGIN_RE "
"DYN_IRD_PV01_PAR    ","His0_30             ","PORTFOLIO "
"DYN_IRD_PV01_PAR    ","His0_30             ","REFERENCE "
"DYN_IRD_PV01_PAR    ","His0_30             ","TRADE_NUM "
"DYN_IRD_PV01_PAR    ","His0_30             ","TYPE      "
"DYN_IRD_PV01_PAR    ","His0_30             ","TYPOLOGY  "
"DYN_IRD_PV01_PAR    ","His0_30             ","YIELD_PAR "
"DYN_IRD_PV01_ZERO   ","His0_37             ","AMENDMENT "
"DYN_IRD_PV01_ZERO   ","His0_37             ","BUCKETS   "
"DYN_IRD_PV01_ZERO   ","His0_37             ","BUCKETSD  "
"DYN_IRD_PV01_ZERO   ","His0_37             ","CONTRACT1 "
"DYN_IRD_PV01_ZERO   ","His0_37             ","CONTRACT_ "
"DYN_IRD_PV01_ZERO   ","His0_37             ","CURRENCY  "
"DYN_IRD_PV01_ZERO   ","His0_37             ","CURVE_ID  "
"DYN_IRD_PV01_ZERO   ","His0_37             ","DV01__ZER "
"DYN_IRD_PV01_ZERO   ","His0_37             ","FAMILY    "
"DYN_IRD_PV01_ZERO   ","His0_37             ","GROUP     "
"DYN_IRD_PV01_ZERO   ","His0_37             ","INSTRUMEN "
"DYN_IRD_PV01_ZERO   ","His0_37             ","ORIGIN_RE "
"DYN_IRD_PV01_ZERO   ","His0_37             ","PORTFOLIO "
"DYN_IRD_PV01_ZERO   ","His0_37             ","TOTAL_EUR "
"DYN_IRD_PV01_ZERO   ","His0_37             ","TOTAL_SAR "
"DYN_IRD_PV01_ZERO   ","His0_37             ","TOTAL_USD "
"DYN_IRD_PV01_ZERO   ","His0_37             ","TRADE_NUM "
"DYN_IRD_PV01_ZERO   ","His0_37             ","TYPE      "
"DYN_IRD_PV01_ZERO   ","His0_37             ","TYPOLOGY  "
"DYN_IRD_VEGA        ","His0_39             ","CONTRACT1 "
"DYN_IRD_VEGA        ","His0_39             ","CONTRACT_ "
"DYN_IRD_VEGA        ","His0_39             ","CURRENCY  "
"DYN_IRD_VEGA        ","His0_39             ","FAMILY    "
"DYN_IRD_VEGA        ","His0_39             ","GROUP     "
"DYN_IRD_VEGA        ","His0_39             ","LABEL     "
"DYN_IRD_VEGA        ","His0_39             ","OPT__MATU "
"DYN_IRD_VEGA        ","His0_39             ","ORIGIN_RE "
"DYN_IRD_VEGA        ","His0_39             ","PORTFOLIO "
"DYN_IRD_VEGA        ","His0_39             ","STRIKE    "
"DYN_IRD_VEGA        ","His0_39             ","TRADE_NUM "
"DYN_IRD_VEGA        ","His0_39             ","TYPE      "
"DYN_IRD_VEGA        ","His0_39             ","UND__MATU "
"DYN_IRD_VEGA        ","His0_39             ","VEGA_YIEL "
"DYN_IRD_VEGA        ","His0_39             ","VOL__TYPE "
"DYN_IRFXG_RSK       ","His0_40             ","CONTRACT  "
"DYN_IRFXG_RSK       ","His0_40             ","CURRENCY  "
"DYN_IRFXG_RSK       ","His0_40             ","DATE      "
"DYN_IRFXG_RSK       ","His0_40             ","DELTA     "
"DYN_IRFXG_RSK       ","His0_40             ","FIXING__P "
"DYN_IRFXG_RSK       ","His0_40             ","INDEX     "
"DYN_IRFXG_RSK       ","His0_40             ","ISDAILY2  "
"DYN_IRFXG_RSK       ","His0_40             ","TRADE_NUM "
"DYN_IRFXG_RSK       ","His0_40             ","TYPOLOGY  "
"DYN_LIMIT_CODES     ","His1_104            ","KEY       "
"DYN_LIMIT_CODES     ","His1_104            ","LIMITPRODU"
"DYN_LIMIT_CODES     ","His1_104            ","NAME      "
"DYN_LIMIT_CODES     ","His1_104            ","PARENT    "
"DYN_LIMIT_CODES     ","His1_104            ","T24CODE   "
"DYN_LIQEQUITIES_AVP4","His1_171            ","ACC_DATE  "
"DYN_LIQEQUITIES_AVP4","His1_171            ","CASH_INCO "
"DYN_LIQEQUITIES_AVP4","His1_171            ","CCY       "
"DYN_LIQEQUITIES_AVP4","His1_171            ","CCYUNREAL "
"DYN_LIQEQUITIES_AVP4","His1_171            ","CCY_REALI "
"DYN_LIQEQUITIES_AVP4","His1_171            ","CURRENCYT "
"DYN_LIQEQUITIES_AVP4","His1_171            ","DATE      "
"DYN_LIQEQUITIES_AVP4","His1_171            ","ENTITY    "
"DYN_LIQEQUITIES_AVP4","His1_171            ","FEE       "
"DYN_LIQEQUITIES_AVP4","His1_171            ","H_ACC_SECT"
"DYN_LIQEQUITIES_AVP4","His1_171            ","INSTRUMEN "
"DYN_LIQEQUITIES_AVP4","His1_171            ","MARKETUNR "
"DYN_LIQEQUITIES_AVP4","His1_171            ","MARKET_RE "
"DYN_LIQEQUITIES_AVP4","His1_171            ","PORTFOLIO "
"DYN_LIQEQUITIES_AVP4","His1_171            ","POSITION  "
"DYN_LIQEQUITIES_AVP4","His1_171            ","PRICE     "
"DYN_LIQEQUITIES_AVP4","His1_171            ","PRICEWITH "
"DYN_LIQEQUITIES_AVP4","His1_171            ","REALIZED_ "
"DYN_LIQEQUITIES_AVP4","His1_171            ","SECURITYC "
"DYN_LIQEQUITIES_AVP4","His1_171            ","SECURITYM "
"DYN_LIQEQUITIES_AVP4","His1_171            ","TOTAL_COS "
"DYN_LIQEQUITIES_AVP4","His1_171            ","UNREALIZE "
"DYN_LT_RPT_CPTYBYTYP","His1_138            ","AVAILABLE0"
"DYN_LT_RPT_CPTYBYTYP","His1_138            ","COMMENT0  "
"DYN_LT_RPT_CPTYBYTYP","His1_138            ","CURRENCY0 "
"DYN_LT_RPT_CPTYBYTYP","His1_138            ","EFFECTDTE0"
"DYN_LT_RPT_CPTYBYTYP","His1_138            ","ENDDATE0  "
"DYN_LT_RPT_CPTYBYTYP","His1_138            ","GROUP     "
"DYN_LT_RPT_CPTYBYTYP","His1_138            ","KEY       "
"DYN_LT_RPT_CPTYBYTYP","His1_138            ","MAX0      "
"DYN_LT_RPT_CPTYBYTYP","His1_138            ","MAXAPPROVE"
"DYN_LT_RPT_CPTYBYTYP","His1_138            ","MAXCURR0  "
"DYN_LT_RPT_CPTYBYTYP","His1_138            ","MAXEXPOSUR"
"DYN_LT_RPT_CPTYBYTYP","His1_138            ","MAXTYPE0  "
"DYN_LT_RPT_CPTYBYTYP","His1_138            ","MAXUTILIZA"
"DYN_LT_RPT_CPTYBYTYP","His1_138            ","MINEXPOSUR"
"DYN_LT_RPT_CPTYBYTYP","His1_138            ","PAVAILABLE"
"DYN_LT_RPT_CPTYBYTYP","His1_138            ","PILLAR    "
"DYN_LT_RPT_CPTYBYTYP","His1_138            ","PUTILIZATI"
"DYN_LT_RPT_CPTYBYTYP","His1_138            ","REALAVAILA"
"DYN_LT_RPT_CPTYBYTYP","His1_138            ","SECONDKEY "
"DYN_LT_RPT_CPTYBYTYP","His1_138            ","TIMEBUCKET"
"DYN_LT_RPT_CPTYBYTYP","His1_138            ","UTILIZATIO"
"DYN_LT_RPT_NOST_RISK","His1_139            ","AVAILABLE0"
"DYN_LT_RPT_NOST_RISK","His1_139            ","GROUP     "
"DYN_LT_RPT_NOST_RISK","His1_139            ","KEY       "
"DYN_LT_RPT_NOST_RISK","His1_139            ","MAX0      "
"DYN_LT_RPT_NOST_RISK","His1_139            ","MAXCURR0  "
"DYN_LT_RPT_NOST_RISK","His1_139            ","MAXEXPOSUR"
"DYN_LT_RPT_NOST_RISK","His1_139            ","MAXUTILIZA"
"DYN_LT_RPT_NOST_RISK","His1_139            ","PAVAILABLE"
"DYN_LT_RPT_NOST_RISK","His1_139            ","PILLAR    "
"DYN_LT_RPT_NOST_RISK","His1_139            ","PUTILIZATI"
"DYN_LT_RPT_NOST_RISK","His1_139            ","RISK      "
"DYN_LT_RPT_NOST_RISK","His1_139            ","SECONDKEY "
"DYN_LT_RPT_NOST_RISK","His1_139            ","TIMEBUCKET"
"DYN_LT_RPT_NOST_RISK","His1_139            ","UTILIZATIO"
"DYN_MD_CRDSPRD      ","His0_42             ","COMPDATE  "
"DYN_MD_CRDSPRD      ","His0_42             ","CURVE     "
"DYN_MD_CRDSPRD      ","His0_42             ","DEFAULT_S "
"DYN_MD_CRDSPRD      ","His0_42             ","MARKET_QU "
"DYN_MD_CRDSPRD      ","His0_42             ","NDP       "
"DYN_MD_CRDSPRD      ","His0_42             ","QUOTATION "
"DYN_MD_CRDSPRD      ","His0_42             ","RR        "
"DYN_MD_CRDSPRD      ","His0_42             ","TENOR     "
"DYN_MD_CRDSPRD      ","His0_42             ","TENOR_DAT "
"DYN_MD_DEP          ","His0_73             ","CURRENCY  "
"DYN_MD_DEP          ","His0_73             ","DEPTH     "
"DYN_MD_DEP          ","His0_73             ","FATHER_LA "
"DYN_MD_DEP          ","His0_73             ","FATHER_TY "
"DYN_MD_DEP          ","His0_73             ","FIRST_LEV "
"DYN_MD_DEP          ","His0_73             ","INSTRUMEN "
"DYN_MD_DEP          ","His0_73             ","LABEL     "
"DYN_MD_DEP          ","His0_73             ","PORTFOLIO "
"DYN_MD_DEP          ","His0_73             ","TRADE_NUM "
"DYN_MD_DEP          ","His0_73             ","TYPE      "
"DYN_MD_DEP          ","His0_73             ","TYPOLOGY  "
"DYN_MD_DEP_C        ","His0_101            ","CURRENCY  "
"DYN_MD_DEP_C        ","His0_101            ","DEPTH     "
"DYN_MD_DEP_C        ","His0_101            ","FATHER_LA "
"DYN_MD_DEP_C        ","His0_101            ","FATHER_TY "
"DYN_MD_DEP_C        ","His0_101            ","FIRST_LEV "
"DYN_MD_DEP_C        ","His0_101            ","INSTRUMEN "
"DYN_MD_DEP_C        ","His0_101            ","LABEL     "
"DYN_MD_DEP_C        ","His0_101            ","PORTFOLIO "
"DYN_MD_DEP_C        ","His0_101            ","TYPE      "
"DYN_MD_DEP_C        ","His0_101            ","TYPOLOGY  "
"DYN_MD_FXRATE       ","His0_43             ","ALIAS     "
"DYN_MD_FXRATE       ","His0_43             ","ASK       "
"DYN_MD_FXRATE       ","His0_43             ","BID       "
"DYN_MD_FXRATE       ","His0_43             ","DATE      "
"DYN_MD_FXRATE       ","His0_43             ","DENUMERAT "
"DYN_MD_FXRATE       ","His0_43             ","DISCOUNT1 "
"DYN_MD_FXRATE       ","His0_43             ","DISCOUNTE "
"DYN_MD_FXRATE       ","His0_43             ","LABEL     "
"DYN_MD_FXRATE       ","His0_43             ","MID       "
"DYN_MD_FXRATE       ","His0_43             ","NUMERATOR "
"DYN_MD_YIELDCURVE   ","His0_47             ","ALIAS     "
"DYN_MD_YIELDCURVE   ","His0_47             ","ASK       "
"DYN_MD_YIELDCURVE   ","His0_47             ","BID       "
"DYN_MD_YIELDCURVE   ","His0_47             ","CURRENCY  "
"DYN_MD_YIELDCURVE   ","His0_47             ","CURVE_INS "
"DYN_MD_YIELDCURVE   ","His0_47             ","DATE      "
"DYN_MD_YIELDCURVE   ","His0_47             ","DS_FACTO1 "
"DYN_MD_YIELDCURVE   ","His0_47             ","DS_FACTO2 "
"DYN_MD_YIELDCURVE   ","His0_47             ","DS_FACTOR "
"DYN_MD_YIELDCURVE   ","His0_47             ","GENERATOR "
"DYN_MD_YIELDCURVE   ","His0_47             ","ID        "
"DYN_MD_YIELDCURVE   ","His0_47             ","INSTRUMEN "
"DYN_MD_YIELDCURVE   ","His0_47             ","LABEL     "
"DYN_MD_YIELDCURVE   ","His0_47             ","LABEL1    "
"DYN_MD_YIELDCURVE   ","His0_47             ","MARKET    "
"DYN_MD_YIELDCURVE   ","His0_47             ","MID       "
"DYN_MD_YIELDCURVE   ","His0_47             ","REFERENCE "
"DYN_MD_YIELDCURVE   ","His0_47             ","SECURITY_ "
"DYN_MD_YIELDCURVE   ","His0_47             ","TENORDATE "
"DYN_MD_YIELDCURVE   ","His0_47             ","TENORLABE "
"DYN_MD_YIELDCURVE   ","His0_47             ","TYPE      "
"DYN_MD_YIELDCURVE   ","His0_47             ","USER      "
"DYN_MD_YIELDCURVE   ","His0_47             ","ZERO_COU1 "
"DYN_MD_YIELDCURVE   ","His0_47             ","ZERO_COU2 "
"DYN_MD_YIELDCURVE   ","His0_47             ","ZERO_COUP "
"DYN_MRL_DV01        ","His1_147            ","ACCOUNTIN "
"DYN_MRL_DV01        ","His1_147            ","DISPLAYED "
"DYN_MRL_DV01        ","His1_147            ","DV01__ZER "
"DYN_MRL_DV01        ","His1_147            ","H_ACC_CLS "
"DYN_MRL_DV01        ","His1_147            ","ISIN      "
"DYN_MRL_DV01        ","His1_147            ","PORTFOLIO "
"DYN_MRL_DV01        ","His1_147            ","TYPOLOGY  "
"DYN_MRL_SUKUK_DUR   ","His1_149            ","ACCOUNTIN "
"DYN_MRL_SUKUK_DUR   ","His1_149            ","CURRENCY  "
"DYN_MRL_SUKUK_DUR   ","His1_149            ","DISPLAYED "
"DYN_MRL_SUKUK_DUR   ","His1_149            ","H_ACC_CLS "
"DYN_MRL_SUKUK_DUR   ","His1_149            ","ISIN      "
"DYN_MRL_SUKUK_DUR   ","His1_149            ","MODIFIED_ "
"DYN_MRL_SUKUK_DUR   ","His1_149            ","MV        "
"DYN_MRL_SUKUK_DUR   ","His1_149            ","PORTFOLIO "
"DYN_MRL_SUKUK_DUR   ","His1_149            ","SAR_RATE  "
"DYN_MRL_SUKUK_DUR   ","His1_149            ","TYPOLOGY  "
"DYN_NAV_AUD         ","His0_89             ","AISU      "
"DYN_NAV_AUD         ","His0_89             ","COMMANDID "
"DYN_NAV_AUD         ","His0_89             ","ISINNAVIG "
"DYN_NAV_AUD         ","His0_89             ","LABEL     "
"DYN_NAV_AUD         ","His0_89             ","MXGRPLABE "
"DYN_NAV_AUD         ","His0_89             ","NAV_CMT   "
"DYN_NAV_AUD         ","His0_89             ","NAV_LABEL "
"DYN_NAV_AUD         ","His0_89             ","PATH      "
"DYN_NAV_AUD         ","His0_89             ","RIGHTS    "
"DYN_NAV_AUD         ","His0_89             ","TEMPLATEI "
"DYN_NAV_AUD         ","His0_89             ","TEMPLATEL "
"DYN_NLR_GAMMA_PAR_LB","His0_68             ","BASIS_OUT "
"DYN_NLR_GAMMA_PAR_LB","His0_68             ","BUCKET    "
"DYN_NLR_GAMMA_PAR_LB","His0_68             ","BUCKET_ID "
"DYN_NLR_GAMMA_PAR_LB","His0_68             ","CURRENCY  "
"DYN_NLR_GAMMA_PAR_LB","His0_68             ","CURVE_NAM "
"DYN_NLR_GAMMA_PAR_LB","His0_68             ","DATE      "
"DYN_NLR_GAMMA_PAR_LB","His0_68             ","DV01_PAR  "
"DYN_NLR_GAMMA_PAR_LB","His0_68             ","INSTRUMEN "
"DYN_NLR_GAMMA_PAR_LB","His0_68             ","PORTFOLIO "
"DYN_NLR_GAMMA_PAR_LB","His0_68             ","SCENARIO  "
"DYN_NLR_GAMMA_PAR_LB","His0_68             ","SHORT_LAB "
"DYN_NLR_GAMMA_PAR_LB","His0_68             ","TYPOLOGY  "
"DYN_NLR_THETA_LB    ","His0_67             ","ORIGIN_CU "
"DYN_NLR_THETA_LB    ","His0_67             ","PORTFOLIO "
"DYN_NLR_THETA_LB    ","His0_67             ","THETA     "
"DYN_NLR_THETA_LB    ","His0_67             ","TYPOLOGY  "
"DYN_NOSTRO_RISK     ","His1_95             ","CREATIONDA"
"DYN_NOSTRO_RISK     ","His1_95             ","CREATIONTI"
"DYN_NOSTRO_RISK     ","His1_95             ","CURRENCY  "
"DYN_NOSTRO_RISK     ","His1_95             ","EFFECTIVED"
"DYN_NOSTRO_RISK     ","His1_95             ","ENDDATE   "
"DYN_NOSTRO_RISK     ","His1_95             ","KEY       "
"DYN_NOSTRO_RISK     ","His1_95             ","MAX       "
"DYN_NOSTRO_RISK     ","His1_95             ","MAXTYPE   "
"DYN_NOSTRO_RISK     ","His1_95             ","MEASURE   "
"DYN_NOSTRO_RISK     ","His1_95             ","OPERATION "
"DYN_NOSTRO_RISK     ","His1_95             ","RISK      "
"DYN_NOSTRO_RISK     ","His1_95             ","SECONDKEY "
"DYN_NOSTRO_RISK     ","His1_95             ","USER      "
"DYN_NOSTRO_RISK     ","His1_95             ","USERGROUP "
"DYN_NOSTRO_RISK     ","His1_95             ","VALIDATIO0"
"DYN_NOSTRO_RISK     ","His1_95             ","VALIDATIO1"
"DYN_NOSTRO_RISK     ","His1_95             ","VALIDATION"
"DYN_OSWP_CALL_DT    ","His0_48             ","CALL_DATE "
"DYN_OSWP_CALL_DT    ","His0_48             ","CNT_ORIGI "
"DYN_OSWP_CALL_DT    ","His0_48             ","CNT_REF   "
"DYN_OSWP_CALL_DT    ","His0_48             ","CNT_VS2   "
"DYN_OSWP_CALL_DT    ","His0_48             ","EFFECTIVE "
"DYN_OSWP_CALL_DT    ","His0_48             ","NB        "
"DYN_OSWP_CALL_DT    ","His0_48             ","ORIG_NB   "
"DYN_OSWP_CALL_DT    ","His0_48             ","TRN_FMLY  "
"DYN_OSWP_CALL_DT    ","His0_48             ","TRN_GRP   "
"DYN_OSWP_CALL_DT    ","His0_48             ","TRN_TYPE  "
"DYN_OSWP_CALL_DT    ","His0_48             ","TYPOLOGY  "
"DYN_PERF_ASSIGN_BAB ","His1_21             ","ASSIGN_LBL"
"DYN_PERF_ASSIGN_BAB ","His1_21             ","END_DATE  "
"DYN_PERF_ASSIGN_BAB ","His1_21             ","INV_LABEL "
"DYN_PERF_ASSIGN_BAB ","His1_21             ","INV_PTF   "
"DYN_PERF_ASSIGN_BAB ","His1_21             ","INV_TYPE  "
"DYN_PERF_ASSIGN_BAB ","His1_21             ","MODEL_PTF "
"DYN_PERF_ASSIGN_BAB ","His1_21             ","REF_CLASS "
"DYN_PERF_ASSIGN_BAB ","His1_21             ","REF_LABEL "
"DYN_PERF_ASSIGN_BAB ","His1_21             ","REF_TYPE  "
