"FILENAME","FILEPATHINMUREX","DESTINATIONFILEPATH","OWNEROFREPORT","STREAMOWNER","PROCESSINGSCRIPT","PROCESSINGSCRIPT_DESC","PROCESSINGUNIT","BATCHNAME","BATCHTYPE","BATCHNAME_DESC","GLOBALFILTER","SINGLE_EXTFEED_NAME","SINGLE_EXTFEED_DESC","SINGLE_EXTREQ_NAME","SINGLE_EXTREQ_DESC","EXTRACTIONTYPE","EXTRACTIONVIEW","TABLENAME","LABELMODE","SCANNERTEMPLATE","LABELOFDATA","LABELOFDATA_VALUE","COMMANDBEFORE","COMMANDAFTER","EXTRACTION_PARAMETERS"
"INV_SUKUK_OS_1.REP","","","","","Sukuk OS Vs Target","Script to generate the investment Sukuk OS report dashboard","REP_BATCHES_EXT     ","BE_INV_SUKUK_OS","batchOfDatamartExtractions","Batch to generate the investment Sukuk OS report dashboard","","E_INV_SUKUK_OS_1","extraction to generate investment Sukuk OS report dashboard","SQL_INV_SUKUK_OS_1","SQL to generate investment Sukuk OS report dashboard","TABLE               ","","Table:TP_ALL.REP","One data set","","BAB_KSA             ","Reporting Date","","",""
"INV_SUKUK_OS_2.REP","","","","","PS_INV_SUKUK_OS","Script to generate the investment Sukuk OS report dashboard","REP_BATCHES_EXT     ","BE_INV_SUKUK_OS","batchOfDatamartExtractions","Batch to generate the investment Sukuk OS report dashboard","","E_INV_SUKUK_OS_2","extraction to generate investment Sukuk OS report dashboard","SQL_INV_SUKUK_OS_2","SQL to generate investment Sukuk OS report dashboard","TABLE               ","","Table:TP_ALL.REP","One data set","","BAB_KSA             ","Reporting Date","","",""
"INV_SUKUK_OS_2.REP","","","","","Sukuk OS Vs Target","Script to generate the investment Sukuk OS report dashboard","REP_BATCHES_EXT     ","BE_INV_SUKUK_OS","batchOfDatamartExtractions","Batch to generate the investment Sukuk OS report dashboard","","E_INV_SUKUK_OS_2","extraction to generate investment Sukuk OS report dashboard","SQL_INV_SUKUK_OS_2","SQL to generate investment Sukuk OS report dashboard","TABLE               ","","Table:TP_ALL.REP","One data set","","BAB_KSA             ","Reporting Date","","",""
"BAB_TRN_ALL.REP","","","","","PS_BAB_TRN_ALL","","REP_BATCHES_EXT     ","BE_TRN_ALL_REP","batchOfDatamartExtractions","","","E_TRN_ALL_REP","","E_TRN_ALL_REP","","TABLE               ","","Table:TP_ALL.REP","One data set","","BAB_KSA             ","Reporting Date","alter session set ""_b_tree_bitmap_plans""=false ;","",""
"BAB_TRN_ALL.REP","","","","","PS_BE_TRN_ALL_REP","","REP_BATCHES_EXT     ","BE_TRN_ALL_REP","batchOfDatamartExtractions","","","E_TRN_ALL_REP","","E_TRN_ALL_REP","","TABLE               ","","Table:TP_ALL.REP","One data set","","BAB_KSA             ","Reporting Date","alter session set ""_b_tree_bitmap_plans""=false ;","",""
"","","","","","PS_ALL_STAT_BF","Static tables feeders","REP_BATCHES_FEED    ","BF_LMT_RP_INVMT","batchOfFeeders","Manual LImit Details for invetment Report","SQL_Y_GF","TRY_LIMIT_FEED","Manual Target Details Update Feeder for Treasury Limits","","","                    ","","Table:BAB_LMT_TRY_LMT.REP","One data set","","BAB_LIMIT           ","lastSnapshot","","",""
"","","","","","PS_LIQ_CUST_SUM","","REP_BATCHES_EXT     ","BE_LIQ_CUST_SUM","batchOfDatamartExtractions","","","TEST_E_LIQ_DI_CUST_SM","TEST_E_LIQ_DI_CUST_SM","E_LQ_MOB_DI_OS_CUST_SMRY","Updated Lq Mob Cust Smry View - TEST_E_LIQ_MOB_DI_OS_CUST_SMRY","VIEWER              ","","Table:TP_ALL.REP","One data set","","BAB_KSA             ","Reporting Date","","",""
"","","","","","Clients Dashboard","","REP_BATCHES_EXT     ","BE_LIQ_CUST_SUM","batchOfDatamartExtractions","","","TEST_E_LIQ_DI_CUST_SM","TEST_E_LIQ_DI_CUST_SM","E_LQ_MOB_DI_OS_CUST_SMRY","Updated Lq Mob Cust Smry View - TEST_E_LIQ_MOB_DI_OS_CUST_SMRY","VIEWER              ","","Table:TP_ALL.REP","One data set","","BAB_KSA             ","Reporting Date","","",""
"","","","","","PS_NOP_INCLUDE_GLCOD","Batches Feed table with NOP GL CODE Inclusion list from the UI inputted details","REP_BATCHES_FEED    ","BF_NOP_INCLUDE","batchOfFeeders","Batches Feed table with NOP GL CODE Inclusion list from the UI inputted details","SQL_Y_GF","FEED_NOP_INCLUDE_LIST","Feed table with NOP GL CODE inclusion list from the UI inputted details","","","                    ","","Table:BAB_GLCD_INCLUDE.REP","One data set","","BAB_LIMIT           ","lastSnapshot","","",""
"","","","","","PS_ALL_STAT_BF","Static tables feeders","REP_BATCHES_FEED    ","BF_LMT_RP_INVMT","batchOfFeeders","Manual LImit Details for invetment Report","SQL_Y_GF","FEED_NOP_INCLUDE_LIST","Feed table with NOP GL CODE inclusion list from the UI inputted details","","","                    ","","Table:BAB_GLCD_INCLUDE.REP","One data set","","BAB_LIMIT           ","lastSnapshot","","",""
"BAB_NOP_MUX_DATA.REP","","","","","PS_NOP_COMB_DATA_DUP","","REP_BATCHES_EXT     ","BE_NOP_DATA_EOD","batchOfDatamartExtractions","","","E_MUREX_NOP_DATA","","SQL_MUREX_NOP_DATA","Murex Net Open Position Data Extraction","TABLE               ","","Table:BAB_PRODUCT_CODE.REP","One data set","","BAB_KSA             ","Reporting Date","cd datamart_extractions/NOP; rm NOP*.*;","cd /app/murex/prod; ./Copy_Reports.sh;",""
"BAB_NOP_MUX_DATA.REP","","","","","PS_NOP_COMB_DATA_EOD","Script to generate the Net Open Position Data and required file generations","REP_BATCHES_EXT     ","BE_NOP_DATA_EOD","batchOfDatamartExtractions","","","E_MUREX_NOP_DATA","","SQL_MUREX_NOP_DATA","Murex Net Open Position Data Extraction","TABLE               ","","Table:BAB_PRODUCT_CODE.REP","One data set","","BAB_KSA             ","Reporting Date","cd datamart_extractions/NOP; rm NOP*.*;","cd /app/murex/prod; ./Copy_Reports.sh;",""
"DH_SEC_TRADE.REP","","","","","PS_MM_MIS_REPORT","","REP_BATCHES_EXT     ","BE_DH_SEC_TRADE","batchOfDatamartExtractions","Batch of extraction for Sec Trade Table","","E_DH_SEC_TRADE","E_DH_SEC_TRADE","E_DH_SEC_TRADE","E_DH_SEC_TRADE","TABLE               ","","Table:TP_ALL.REP","One data set","","BAB_KSA             ","Reporting Date","cd /app/murex/eodScripts/;./trunc_SEC_TRD.sh;","","Parameter_Type:Double&MxHistoricalDataDtDReferenceDate:No Selection"
"DH_SEC_TRADE.REP","","","","","PS_MM_MIS_RERUN","BE_ALL_MIS_MSTR and BE_DH_SEC_TRADE","REP_BATCHES_EXT     ","BE_DH_SEC_TRADE","batchOfDatamartExtractions","Batch of extraction for Sec Trade Table","","E_DH_SEC_TRADE","E_DH_SEC_TRADE","E_DH_SEC_TRADE","E_DH_SEC_TRADE","TABLE               ","","Table:TP_ALL.REP","One data set","","BAB_KSA             ","Reporting Date","cd /app/murex/eodScripts/;./trunc_SEC_TRD.sh;","","Parameter_Type:Double&MxHistoricalDataDtDReferenceDate:No Selection"
"","","","","","","","","MX_TPALL_E1_DLY","batchOfFeeders","triggers the TP_ALL_FEED table feeder for the ES1 closing entity set","MX_TPALL_EXT_GF","MX_TP_ALL_DLY_FD","Feeder of table TP_ALL_REP","","","                    ","","Table:TP_ALL_DLY.REP","One data set","4ENGINEBATCH200                 ","BAB_KSA_DLY         ","lastSnapshot","","",""
"bab_trn_all_dly.REP","","","","","","","","BE_TRN_TEST","batchOfDatamartExtractions","","","TRN_TEST","","E_TRN_ALL_DLY_REP","E_TRN_ALL_DLY_REP","TABLE               ","","Table:TP_ALL.REP","One data set","","BAB_KSA             ","Reporting Date","","",""
"NOSTRO_RECON_TEST.REP","","","","","","","","SAMA_TEST_BE","batchOfDatamartExtractions","Batch to extract the only SAMA nostro recon details in new format","","NOSTRO_RECON_EXT_TEST","NOSTRO_RECON_EXT_TEST","NOSTRO_RECON_SQL_TEST","","TABLE               ","","Table:BAB_NOSTRO_CONTR.REP","One data set","","MLC_BAB             ","Reporting Date","","","Parameter_Type:Double&Mx_ACC_DAILY:No Selection;Parameter_Type:Double&Mx_BAB_KSA:No Selection;Parameter_Type:Double&Mx_MLC_BAB:No Selection"
"e_fxu_ndom_v2","","","","","PS_FXU_NON_DOMES_BKP","","REP_BATCHES_EXT     ","BE_FX_NDOM_V2","batchOfDatamartExtractions","","","E_FX_NONDOM_V2","","E_FXU_NDOM_V2","","VIEWER              ","","Table:TP_ALL.REP","One data set","","BAB_KSA             ","Reporting Date","","",""
"BAB_SALES_RPT_DATA_CTA.REP","","","","","","","","BESALRPTDATABKP","batchOfDatamartExtractions","Batch to extraction to generate sales report data","","E_SALES_REP_DATA_CTA","extraction to generate sales report data","SQL_SALES_REP_DATA_CTA","","TABLE               ","","Table:TP_ALL.REP","One data set","","BAB_KSA             ","Reporting Date","","",""
"","","","","","PS_FXU_NOS_P_VS_L_bk","","REP_BATCHES_EXT     ","BE_FXU_FT_NOSTR","batchOfDatamartExtractions","BE_FXU_FT_NOSTR","","E_FXU_FT_NOSTRO_DEALS","","E_FXU_FT_NOSTRO_DEALS","E_FXU_FT_NOSTRO_DEALS","VIEWER              ","","Table:TP_ALL.REP","One data set","","BAB_KSA             ","Reporting Date","","",""
"","","","","","FT Nostro Details","","REP_BATCHES_EXT     ","BE_FXU_FT_NOSTR","batchOfDatamartExtractions","BE_FXU_FT_NOSTR","","E_FXU_FT_NOSTRO_DEALS","","E_FXU_FT_NOSTRO_DEALS","E_FXU_FT_NOSTRO_DEALS","VIEWER              ","","Table:TP_ALL.REP","One data set","","BAB_KSA             ","Reporting Date","","",""
"","","","","","PS_EOD_REPORT_DATA_1","","REP_BATCHES_FEED    ","BF_SAL_RPT_DATA","batchOfFeeders","Batch Of feeder for Sales Report Data","BAB_SL_RPT_GF1","FD_SAL_RPT_DATA","","","","                    ","","Table:SAL_RPT_MX_DATA.REP","One data set","8EngineBatch1000                ","BAB_SL_RPTS         ","lastSnapshot","","",""
"","","","","","PS_EOD_REPORT_DATA_1","","REP_BATCHES_FEED    ","BF_SAL_RPT_DT_2","batchOfFeeders","Batch Of feeder for Sales Report Data","BAB_SL_RPT_GF2","FD_SAL_RPT_DATA_T24","FD_SAL_RPT_DATA_T24","","","                    ","","Table:SAL_RPT_T24_DATA.REP","One data set","4EngineBatch500                 ","BAB_SL_RPTS         ","lastSnapshot","","",""
"e_sales_fwd","","","","","Sales Profit FX FWD","","REP_BATCHES_EXT     ","BE_SALES_FWD","batchOfDatamartExtractions","","","E_SALES_FWD","E_SALES_FWD","E_SALES_FWD","E_SALES_FWD","VIEWER              ","","Table:TP_ALL.REP","One data set","","BAB_KSA             ","Reporting Date","","",""
"","","","","","Dly Bltr PRS CapFlor","Script for ADOC-Daily Blotter-capture today deals booked ' PRS CapFloorCollar '","REP_BATCHES_EXT     ","BE_DBLTR_PRSCFC","batchOfDatamartExtractions","Batch of Extraction for ADOC-Daily Blotter-capture today deals booked for typ "" PRS CapFloorCollar ""","","E_BAB_DLY_BLTR_PRS_CFC","Extraction for ADOC-Daily Blotter-capture today deals booked PRS CapFloorCollar","E_BAB_DLY_BLTR_PRS_CFC","E_BAB_DLY_BLTR_PRS_CFC - ADOC Report","VIEWER              ","VIEW_E_BAB_DLY_BLTR_PRS_CFC","Table:BAB_DBLTR_PRSCFC.REP","One data set","","                    ","Reporting Date","","","Parameter_Type:Date&SYSTEM_DATE:Contextual Today"
"","","","","","Dly Bltr PRS RangeAc","Script for ADOC-Daily Blotter-capture today deals booked ' PRS Range Accrual SWP '","REP_BATCHES_EXT     ","BE_DBLTR_PRSRGE","batchOfDatamartExtractions","Batch of Extraction for ADOC-Daily Blotter-capture today deals booked for "" PRS Range Accrual SWP ""","","E_BAB_DLY_BLTR_PRS_RGE","Extraction for ADOC-Daily Blotter-capture today deals booked PRS Range Accrual SWP","E_BAB_DLY_BLTR_PRS_RGE","E_BAB_DLY_BLTR_PRS_RGE - ADOC Report","VIEWER              ","VIEW_E_BAB_DLY_BLTR_PRS_RGE","Table:BAB_DBLTR_PRSRGE.REP","One data set","","                    ","Reporting Date","","","Parameter_Type:Date&SYSTEM_DATE:Contextual Today"
"","","","","","PS_RECON_REPORTS","Reports used to reconcile Murex with T24","REP_BATCHES_FEED    ","BF_BAB_NOSTRO_C","batchOfFeeders","Batch of feeders to feed the table BAB_NOSTRO_CASH_REP","NOSTRO_CASH","F_BAB_NOSTRO_CASH","Feeder for BAB NOSTRO Cash Trade Breakdown","","","                    ","","Table:BAB_NOSTRO_CASH.REP","One data set per day","","MLC_BAB             ","lastSnapshot","","",""
"BN_CASH.csv","$AppDir/datamart_extractions/ReconciliationReports","","","","PS_RECON_REPORTS","Reports used to reconcile Murex with T24","REP_BATCHES_EXT     ","BE_BN_CASH","batchOfDatamartExtractions","Banknotes in Transit Account Data BE","","E_BN_CASH","Banknotes in Transit Account Data Extract","REQ_BN_CASH","BN Cash Data Extract","FILE                ","","Table:BAB_NOSTRO_CONTR.REP","One data set","","MLC_BAB             ","Contextual Yesterday","","","Parameter_Type:Double&MxHistoricalDataNST:No Selection;Parameter_Type:Double&MxHistoricalDataTRN:No Selection"
"DUMMY_NOSTRO_ACC.csv","$AppDir/datamart_extractions/ReconciliationReports","","","","PS_RECON_REPORTS","Reports used to reconcile Murex with T24","REP_BATCHES_EXT     ","BE_DUMMY_NST","batchOfDatamartExtractions","DUMMY NOSTRO Account Data BE","","E_DUMMY_NOSTRO_ACC","DUMMY NOSTRO Account Data Extract","REQ_DUMMY_NOSTRO_ACC","DUMMY NOSTRO Account Data Extract","FILE                ","","Table:BAB_NOSTRO_CONTR.REP","One data set","","MLC_BAB             ","Contextual Yesterday","","./mxprocessingscript/OLS_copy.sh","Parameter_Type:Double&MxHistoricalDataNST:No Selection;Parameter_Type:Double&MxHistoricalDataTRN:No Selection"
"NOSTRO_ACC_1005.csv","$AppDir/datamart_extractions/ReconciliationReports","","","","PS_RECON_REPORTS","Reports used to reconcile Murex with T24","REP_BATCHES_EXT     ","BE_NOSTRO_ACC","batchOfDatamartExtractions","NOSTRO Account Data BE","","E_NOSTRO_ACC","","REQ_NOSTRO_ACC","","FILE                ","","Table:BAB_NOSTRO_CONTR.REP","One data set","","MLC_BAB             ","Contextual Yesterday","","","Parameter_Type:Double&MXACCOUNT:No Selection;Parameter_Type:Double&MxHistoricalDataACC:No Selection;Parameter_Type:Double&MxHistoricalDataNST:No Selection;Parameter_Type:Double&MxHistoricalDataRL:No Selection;Parameter_Type:Double&MxHistoricalDataTRN:No Selection"
"NOSTRO_ACC_1010.csv","$AppDir/datamart_extractions/ReconciliationReports","","","","PS_RECON_REPORTS","Reports used to reconcile Murex with T24","REP_BATCHES_EXT     ","BE_NOSTRO_ACC","batchOfDatamartExtractions","NOSTRO Account Data BE","","E_NOSTRO_ACC","","REQ_NOSTRO_ACC","","FILE                ","","Table:BAB_NOSTRO_CONTR.REP","One data set","","MLC_BAB             ","Contextual Yesterday","","","Parameter_Type:Double&MXACCOUNT:No Selection;Parameter_Type:Double&MxHistoricalDataACC:No Selection;Parameter_Type:Double&MxHistoricalDataNST:No Selection;Parameter_Type:Double&MxHistoricalDataRL:No Selection;Parameter_Type:Double&MxHistoricalDataTRN:No Selection"
"OLS_ACC.csv","$AppDir/datamart_extractions/ReconciliationReports","","","","PS_RECON_REPORTS","Reports used to reconcile Murex with T24","REP_BATCHES_EXT     ","BE_OLS","batchOfDatamartExtractions","OLS Account Data BE","","E_OLS_ACC","OLS Account Data Extract","REQ_OLS","OLS Account Data Extract","FILE                ","","Table:BAB_NOSTRO_CASH.REP","One data set","","MLC_BAB             ","Contextual Yesterday","","","Parameter_Type:Double&MxHistoricalDataNST:No Selection;Parameter_Type:Double&MxHistoricalDataTRN:No Selection"
"","","","","","ERM_PLFEED_PS","Triggers the MRL_SLPLTrd_BF for PL Feed to be used in Stoploss MRL Run","REP_BATCHES_FEED    ","MRL_SLPLTrd_BF","batchOfFeeders","Batches of table Feeders for MRL's Stoploss PL Feed by trade","MRL_SLPLFeed","MRL_SLPLByTrade_F","Feeder for MRL's Stoploss PL Feed by trade","","","                    ","","Table:MRL_SLFEEDTRADE.REP","One data set per day","","MRL_StoplossPLFeed  ","lastSnapshot","","",""
"","","","","","ERM_SUKDURID_PS","Triggers the MRL_SukDurID_BF for Sukuk Duration MRL Run","REP_BATCHES_FEED    ","MRL_SukDurID_BF","batchOfFeeders","MRL Sukuk Duration IntraDay Batch of Table Feeders","MRL_SukDurPosID","MRL_SukDurID_F","MRL Sukuk Duration IntraDay Feeder","","","                    ","","Table:MRL_INTRA_SUKDUR.REP","One data set","","MRL_IDSukukDuration ","lastSnapshot","","",""
"","","","","","ERM_SUKDUR_PS","Triggers the MRL_SukDur_BF for Sukuk Duration MRL Run","REP_BATCHES_FEED    ","MRL_SukDur_BF","batchOfFeeders","MRL Sukuk Duration Batch of Table Feeders","MRL_SukDurPos","MRL_SukDur_F","MRL Sukuk Duration Feeder","","","                    ","","Table:MRL_SUKDUR.REP","One data set","","MRL_SukukDuration   ","lastSnapshot","","",""
"","","","","","MRL_SUKUK_DUR_PS","Risk Computation - Sukuk Duration MRL","REP_BATCHES_FEED    ","BF_MRL_SUK_DUR","batchOfFeeders","Batch of table feeders to trigger the feeder F_MRL_SUKUK_DUR","MRL_SUKUK_DUR_GF","F_MRL_SUKUK_DUR","Data Feeder for MRL_SUKUK_DUR_REP Table","","","                    ","","Table:MRL_SUKUK_DUR.REP","One data set","","MRL_SUKUK_DUR       ","lastSnapshot","","",""
"","","","","","MRL_SUKUK_DUR_PS","Risk Computation - Sukuk Duration MRL","REP_BATCHES_FEED    ","BF_MRL_SUK_LIQ","batchOfFeeders","Batch of table feeders to trigger the feeder F_MRL_SUKUK_LIQ","MRL_SUKUK_LIQ_GF","F_MRL_SUKUK_LIQ","Data Feeder for MRL_SUKUK_LIQ_REP table","","","                    ","","Table:MRL_SUKUK_LIQ.REP","One data set","","MRL_SUKUK_DUR       ","lastSnapshot","","",""
"MRL_SUKUK_AVG_DUR.REP","","","","","MRL_SUKUK_DUR_PS","Risk Computation - Sukuk Duration MRL","REP_BATCHES_EXT     ","BE_MRL_SUK_DUR","batchOfDatamartExtractions","Batch of Datamart Extraction to Create the Table MRL_SUKUK_AVG_DUR.REP","","E_MRL_SUKUK_AVG_DUR","Sukuk Weighted Average Modified Duration","R_MRL_SUKUK_AVG_DUR","","TABLE               ","","Table:MRL_SUKUK_DUR.REP","One data set","","MRL_SUKUK_DUR       ","lastSnapshot","","",""
"","","","","","MRL_DV01_PS","Risk Computation - MRL DV01","REP_BATCHES_FEED    ","BF_MRL_DV01","batchOfFeeders","","MRL_DV01_GF","F_MRL_DV01","Data Feeder for MRL_DV01_REP Table","","","                    ","","Table:MRL_DV01.REP","One data set","","MRL_DV01            ","lastSnapshot","","",""
"","","","","","MLC_EQ_AVG_PS","Risk Computation - MLC LIQ EQ Batch of Datamart Extraction","REP_BATCHES_FEED    ","BF_ERM_LIQ_EQ","batchOfFeeders","Batch of feeder for ERM_LIQ_EQ","ERM_LIQ_EQ_GF","ERM_LIQ_EQ_F","Feeder for ERM_EQ_LIQ.REP Table","","","                    ","","Table:ERM_LIQ_EQ.REP","One data set","","MLC_EOD             ","lastSnapshot","","",""
"MLC_EQ_AVG.REP","","","","","MLC_EQ_AVG_PS","Risk Computation - MLC LIQ EQ Batch of Datamart Extraction","REP_BATCHES_EXT     ","BE_MLC_EQ_AVG","batchOfDatamartExtractions","Batch of Datamart Extraction to Create the Table MLC_EQ_AVG.REP","","E_MLC_EQ_AVG","Extraction Feeding the table MLC_EQ_AVG.REP","MLC_EQ_AVG_Request","SQL Query for the table MLC_EQ_AVG.REP","TABLE               ","","Table:ERM_MV.REP","One data set","","MLC_EOD             ","lastSnapshot","","","Parameter_Type:Double&MxHistoricalData:No Selection"
"","","","","","PS_BF_LIQ_BND_EQT","BOF for - BF_LIQ_BNDAFSPL and BF_LIQ_EQT_AVP4","REP_BATCHES_FEED    ","BF_LIQ_BNDAFSPL","batchOfFeeders","BOF -BF_LIQ_BNDAFSPL - BAB_LIQ_BNDAFSPL_REP - LIQ - BOND - View - DMS_Bond_AFS_PnL_AVP3_EY","","F_BAB_LIQ_BNDAFSPL_REP","Feeder - Table - BAB_LIQ_BNDAFSPL_REP - LIQ - BOND - View - DMS_Bond_AFS_PnL_AVP3_EY ( Theoretical)","","","                    ","","Table:BAB_LIQ_BNDAFSPL.REP","One data set","","BAB_KSA_DLY         ","lastSnapshot","","",""
"","","","","","PS_BF_LIQ_BND_EQT","BOF for - BF_LIQ_BNDAFSPL and BF_LIQ_EQT_AVP4","REP_BATCHES_FEED    ","BF_LIQ_BNDPLCNT","batchOfFeeders","BOF -BF_LIQ_BNDPLCNT -BAB_LIQ_BNDPLCNT.REP - LIQ - BOND contributor- REP_BOND_CONTRIBUTORS","","F_BAB_LIQ_BNDPLCNT_REP","Feeder - Table - BAB_LIQ_BNDPLCNT.REP - LIQ - BOND contributor- REP_BOND_CONTRIBUTORS","","","                    ","","Table:BAB_LIQ_BNDPLCNT.REP","One data set","4EngineBatch500                 ","BAB_KSA_DLY         ","lastSnapshot","","",""
