"PROCESSING_SCRIPT","PROCESS_UNIT_NAME","PROCESS_UNIT_LABEL","M_PROCESSS_UNIT_DESC","PROCESSING_SCRIPTDESC","PERIOD","SIDE","DAY","SHIFTER"
"MX_PLM_EE1_PS       ","MX_PLM_EE1_BF       ","REP_BATCHES_FEED    ","","Entry PL extraction for ES1",1,0,7,"               "
"MX_PLM_EE2_PS       ","                    ","REP_BATCHES_EXT     ","","Entry PL extraction for ES2",1,0,7,"               "
"MX_PLM_EE2_PS       ","                    ","REP_BATCHES_FEED    ","","Entry PL extraction for ES2",1,0,7,"               "
"MX_PLM_ME1_PS       ","MX_PLM_ME1_BF       ","REP_BATCHES_FEED    ","","Batch of feeders and extractions for PLMtM reports - ES1",1,0,7,"               "
"MX_PLM_ME1_PS_BKP   ","MX_E1A_PLMTM_BE     ","REP_BATCHES_EXT     ","","Batch of feeders and extractions for PLMtM reports - ES1",1,0,7,"               "
"MX_PLM_ME1_PS_BKP   ","MX_E1R_PLMTM_BE     ","REP_BATCHES_EXT     ","","Batch of feeders and extractions for PLMtM reports - ES1",1,0,7,"               "
"MX_PLM_ME1_PS_BKP   ","MX_E1U_PLMTM_BE     ","REP_BATCHES_EXT     ","","Batch of feeders and extractions for PLMtM reports - ES1",1,0,7,"               "
"MX_PLM_ME1_PS_BKP   ","MX_PLM_ME1_BF       ","REP_BATCHES_FEED    ","","Batch of feeders and extractions for PLMtM reports - ES1",1,0,7,"               "
"MX_PLM_ME2_PS       ","                    ","REP_BATCHES_EXT     ","","Batch of feeders and extractions for PLMtM reports - ES2",1,0,7,"               "
"MX_PLM_ME2_PS       ","                    ","REP_BATCHES_EXT     ","","Batch of feeders and extractions for PLMtM reports - ES2",1,0,7,"               "
"MX_PLM_ME2_PS       ","                    ","REP_BATCHES_EXT     ","","Batch of feeders and extractions for PLMtM reports - ES2",1,0,7,"               "
"MX_PLM_ME2_PS       ","                    ","REP_BATCHES_FEED    ","","Batch of feeders and extractions for PLMtM reports - ES2",1,0,7,"               "
"MX_PLV_RT_E1_PS     ","MX_PLV_RT_MR_BF     ","REP_BATCHES_FEED    ","","Launches the BoF for  PLVAR for ES1",1,0,7,"               "
"MX_PLV_RT_E1_PS     ","MX_PLV_RT_ZR_BF     ","REP_BATCHES_FEED    ","","Launches the BoF for  PLVAR for ES1",1,0,7,"               "
"MX_PLV_RT_E1_PS_BKP ","MX_E1_PLMtM4_BE     ","REP_BATCHES_EXT     ","","Launches the BoF and BoE for  PLVAR for ES1",1,0,7,"               "
"MX_PLV_RT_E1_PS_BKP ","MX_E1_PLMtM5_BE     ","REP_BATCHES_EXT     ","","Launches the BoF and BoE for  PLVAR for ES1",1,0,7,"               "
"MX_PLV_RT_E1_PS_BKP ","MX_PLV_RT_MR_BF     ","REP_BATCHES_FEED    ","","Launches the BoF and BoE for  PLVAR for ES1",1,0,7,"               "
"MX_PLV_RT_E1_PS_BKP ","MX_PLV_RT_ZR_BF     ","REP_BATCHES_FEED    ","","Launches the BoF and BoE for  PLVAR for ES1",1,0,7,"               "
"MX_PLV_RT_E2_PS     ","                    ","REP_BATCHES_EXT     ","","Launches the BoF and BoF for PLVAR for ES2",1,0,7,"               "
"MX_PLV_RT_E2_PS     ","                    ","REP_BATCHES_EXT     ","","Launches the BoF and BoF for PLVAR for ES2",1,0,7,"               "
"MX_PLV_RT_E2_PS     ","                    ","REP_BATCHES_FEED    ","","Launches the BoF and BoF for PLVAR for ES2",1,0,7,"               "
"MX_RBPL_H_E1_PS     ","                    ","REP_BATCHES_EXT     ","","Launches the BOF and BOE for RBPL on HC for ES1",1,0,7,"               "
"MX_RBPL_H_E1_PS     ","                    ","REP_BATCHES_FEED    ","","Launches the BOF and BOE for RBPL on HC for ES1",1,0,7,"               "
"MX_RBPL_H_E2_PS     ","                    ","REP_BATCHES_EXT     ","","Launches the BOF and BOE for RBPL on HC for ES2",1,0,7,"               "
"MX_RBPL_H_E2_PS     ","                    ","REP_BATCHES_FEED    ","","Launches the BOF and BOE for RBPL on HC for ES2",1,0,7,"               "
"MX_RBPL_P_E1_PS     ","                    ","REP_BATCHES_EXT     ","","Launches the BOF and BOE for RBPL on Pricing curves for ES1",1,0,7,"               "
"MX_RBPL_P_E1_PS     ","                    ","REP_BATCHES_FEED    ","","Launches the BOF and BOE for RBPL on Pricing curves for ES1",1,0,7,"               "
"MX_RBPL_P_E2_PS     ","                    ","REP_BATCHES_EXT     ","","Launches the BOF and BOE for RBPL on Pricing Curves for ES2",1,0,7,"               "
"MX_RBPL_P_E2_PS     ","                    ","REP_BATCHES_FEED    ","","Launches the BOF and BOE for RBPL on Pricing Curves for ES2",1,0,7,"               "
"MX_RBPL_Z_E1_PS     ","                    ","REP_BATCHES_EXT     ","","Launches the BOF and BOE for RBPL on ZC for ES1",1,0,7,"               "
"MX_RBPL_Z_E1_PS     ","                    ","REP_BATCHES_FEED    ","","Launches the BOF and BOE for RBPL on ZC for ES1",1,0,7,"               "
"MX_RBPL_Z_E2_PS     ","                    ","REP_BATCHES_EXT     ","","Launches the BOF and BOE for RBPL on ZC for ES2",1,0,7,"               "
"MX_RBPL_Z_E2_PS     ","                    ","REP_BATCHES_FEED    ","","Launches the BOF and BOE for RBPL on ZC for ES2",1,0,7,"               "
"MX_TP_ALL_E1_PS     ","MX_TPALL_E1_BF      ","REP_BATCHES_FEED    ","","SCript to feed TP_ALL & PL_DETAILED REP Tables for ES1",1,0,7,"               "
"MX_TP_ALL_E1_PS     ","MX_TPALL_EXT_BF     ","REP_BATCHES_FEED    ","","SCript to feed TP_ALL & PL_DETAILED REP Tables for ES1",1,0,7,"               "
"MX_TP_ALL_E1_PS     ","MX_TRADE_BF1        ","REP_BATCHES_FEED    ","","SCript to feed TP_ALL & PL_DETAILED REP Tables for ES1",1,0,7,"               "
"MX_TP_ALL_E2_PS     ","MX_TPALL_E2_BF      ","REP_BATCHES_FEED    ","","Triggers the MX_TPALL_E2_BF for ES2",1,0,7,"               "
"MX_TP_ALL_EXT_PS    ","MX_TPALL_EXT_BF     ","REP_BATCHES_FEED    ","","",1,0,7,"               "
"Managed Funds       ","BE_RK_MANGD_FND     ","REP_BATCHES_EXT     ","","PS_RK_MANAGED_FUND  - Renamed",1,0,7,"               "
"Mutual Fund Details ","BE_INV_MUTL_FND     ","REP_BATCHES_EXT     ","","PS_INV_MUTL_FND - Renamed",1,0,7,"               "
"NLR_VOL_CF_BUILD    ","                    ","VOLX SCRIPT_IRD_CF  ","","SABR calibration for Caps/Floors",1,0,7,"               "
"NLR_VOL_ROLL_FO     ","                    ","VOL.ROLL.BOND.FUTOPT","","IR volatility roll from T-1 to T on Front office market data set",1,0,7,"               "
"NLR_VOL_ROLL_FO     ","                    ","VOL.ROLL.BOND.OPT   ","","IR volatility roll from T-1 to T on Front office market data set",1,0,7,"               "
"NLR_VOL_ROLL_FO     ","                    ","VOL.ROLL.IRD.CF     ","","IR volatility roll from T-1 to T on Front office market data set",1,0,7,"               "
"NLR_VOL_ROLL_FO     ","                    ","VOL.ROLL.IRD.FUTOPT ","","IR volatility roll from T-1 to T on Front office market data set",1,0,7,"               "
"NLR_VOL_ROLL_FO     ","                    ","VOL.ROLL.IRD.SWP    ","","IR volatility roll from T-1 to T on Front office market data set",1,0,7,"               "
"NLR_VOL_ROLL_PC     ","                    ","VOL.ROLL.BOND.FUTOPT","","IR volatility roll from T-1 to T on Product control market data set",1,0,7,"               "
"NLR_VOL_ROLL_PC     ","                    ","VOL.ROLL.BOND.OPT   ","","IR volatility roll from T-1 to T on Product control market data set",1,0,7,"               "
"NLR_VOL_ROLL_PC     ","                    ","VOL.ROLL.IRD.CF     ","","IR volatility roll from T-1 to T on Product control market data set",1,0,7,"               "
"NLR_VOL_ROLL_PC     ","                    ","VOL.ROLL.IRD.FUTOPT ","","IR volatility roll from T-1 to T on Product control market data set",1,0,7,"               "
"NLR_VOL_ROLL_PC     ","                    ","VOL.ROLL.IRD.SWP    ","","IR volatility roll from T-1 to T on Product control market data set",1,0,7,"               "
"NLR_VOL_SW_BUILD    ","                    ","VOLX SCRIPT_IRD_OSWP","","SABR calibration for Swaptions",1,0,7,"               "
"NONFX_FFC_EOD_SEQ   ","                    ","EOD PROCEDURE SEQUEN","","EOD run for Non-FX Trading Funding in Funding Ccy",1,0,7,"               "
"NONFX_FbyC_EOD_SEQ  ","                    ","EOD PROCEDURE SEQUEN","","EOD run for Non-FX Trading Funding by Ccy",1,0,7,"               "
"NOP Filtered Data   ","BE_NOP_DATA         ","REP_BATCHES_EXT     ","","Script to extract NOP Data based on the user filters updated",1,0,7,"               "
"NOP Full Data       ","BE_NOP_DAT_FULL     ","REP_BATCHES_EXT     ","","Script to extract NOP Original Data with out any filters",1,0,7,"               "
"NZD_SPOT_DATE_RESET ","                    ","MD.REF.ROLL         ","","Spot date reset on FX activity for all currency pairs involving NZD currency",1,0,7,"               "
"NZD_SPOT_DATE_ROLL  ","                    ","MD.REF.ROLL         ","","Spot date roll on FX activity for all currency pairs involving NZD currency",1,0,7,"               "
"Nostro  Exposure    ","BAB_NOS_RISK_BE     ","REP_BATCHES_EXT     ","","Nostro limit configured details along with exposure & available details",1,0,7,"               "
"Nostro  Exposure    ","BAB_NOS_RISK_BF     ","REP_BATCHES_FEED    ","","Nostro limit configured details along with exposure & available details",1,0,7,"               "
"Nostro  Exposure    ","BAB_N_RSK_MX_BF     ","REP_BATCHES_FEED    ","","Nostro limit configured details along with exposure & available details",1,0,7,"               "
"Nostro  Exposure    ","BDE_BAB_NOS_RSK     ","REP_BATCHES_EXT     ","","Nostro limit configured details along with exposure & available details",1,0,7,"               "
"Nostro  Exposure    ","LRB_Map_NostroLRB.xm","LIMITS LTS          ","","Nostro limit configured details along with exposure & available details",1,0,7,"               "
"Nostro  Exposure    ","nostroPartialReset.x","LIMITS LTS          ","","Nostro limit configured details along with exposure & available details",1,0,7,"               "
"Nostro Limit History","BE_FXU_NOS_LT_H     ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"OPTION_GLOB_EXERCIZE","AutoExercise/Expiry ","EOD.PCENTER.EVENT.BU","Automatic Exercise/expiry","Global Exercize",1,0,7,"               "
"OPTION_GLOB_EXPIRY  ","                    ","EOD.PCENTER.EVENT.BU","","Global Expiry of Options",1,0,7,"               "
"ORDER_EXPIRY        ","                    ","EOD_PCENTER_EVENT_OR","","Bulk Cancel of Orders",1,0,7,"               "
"ORDER_ROLL          ","                    ","MjEGJ64512          ","","Bulk Order Roll",1,0,7,"               "
"OS DI by Client     ","BE_LIQ_PER_CLNT     ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PLSELLDOWN_Ag_ACCCCY","                    ","P&L SELL DOWN       ","","Self Selldown against Accounting currency",1,0,7,"               "
"PL_FXCLOSING        ","                    ","FX CLOSING          ","","PL FX Closing",1,0,7,"               "
"PL_FX_POS_HEDGE     ","                    ","P&L SELL DOWN       ","","Hedge the PL residual risk coming from the FX trading books of the CE entity with spot transactions",1,0,7,"               "
"PL_FX_POS_HEDGE_CE2 ","                    ","P&L SELL DOWN       ","","Hedge the PL residual risk coming from the FX trading books of the CE2 entity with spot transactions",1,0,7,"               "
"POS_REPAIR_CONS_FAIL","                    ","POSITIONREPAIR      ","","Position repair script based on CONS_FAIL.REP",1,0,7,"               "
"POS_REPAIR_NB       ","                    ","POSITIONREPAIR      ","","Position repair script based on a list of trade numbers",1,0,7,"               "
"POS_REP_REBUILD     ","                    ","WAREHOUSE.BUILD     ","","Position repository rebuild",1,0,7,"               "
"POS_REP_REBUILD_CE2 ","                    ","WAREHOUSE.BUILD     ","","Position repository rebuild for CE2",1,0,7,"               "
"POS_RESTART_ENG_CE  ","                    ","WAREHOUSE.RESTART_NG","","Position server : restart warehouse engines for CE",1,0,7,"               "
"POS_RESTART_ENG_CE2 ","                    ","WAREHOUSE.RESTART_NG","","Position server : restart warehouse engines for CE2",1,0,7,"               "
"PR Monthly Blotter  ","BE_M_DB_BLOT_PR     ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PROSPECTIVE_EFFECT  ","                    ","HEDGE-PROSPECTIVE   ","","Prospective effectiveness",1,0,7,"               "
"PS_ACCOUNT_JOURNAL  ","BE_ACC_JOURNAL      ","REP_BATCHES_EXT     ","","BOF & BOE for extraction of Accounting Entries Journal Report Extraction",1,0,7,"               "
"PS_ACCOUNT_JOURNAL  ","MX_ACC_BF           ","REP_BATCHES_FEED    ","","BOF & BOE for extraction of Accounting Entries Journal Report Extraction",1,0,7,"               "
"PS_ACCOUNT_JOURNAL  ","MX_ACC_ST_BF        ","REP_BATCHES_FEED    ","","BOF & BOE for extraction of Accounting Entries Journal Report Extraction",1,0,7,"               "
"PS_ACC_BALANCE      ","BE_ACC_BALANCE      ","REP_BATCHES_EXT     ","","Script to extract Closing Account Balances",1,0,7,"               "
"PS_ACC_TRIAL_BAL_BKP","                    ","REP_BATCHES_EXT     ","","Script to generate accounting trial Balance report",1,0,7,"               "
"PS_ALL_STAT_BF      ","BF_LMT_RP_INVMT     ","REP_BATCHES_FEED    ","","Static tables feeders",1,0,7,"               "
"PS_ALL_STAT_BF      ","BF_LMT_RP_SALES     ","REP_BATCHES_FEED    ","","Static tables feeders",1,0,7,"               "
"PS_ALL_STAT_BF      ","BF_STPDOC_UTI       ","REP_BATCHES_FEED    ","","Static tables feeders",1,0,7,"               "
"PS_ALL_STAT_BF      ","BF_STPFC_ENTRY      ","REP_BATCHES_FEED    ","","Static tables feeders",1,0,7,"               "
"PS_ALL_ST_BF        ","BE_BLOT_FX_DATA     ","REP_BATCHES_EXT     ","","Static tables feeders",1,0,7,"               "
"PS_ALL_ST_BF        ","MX_ALL_ST_BF        ","REP_BATCHES_FEED    ","","Static tables feeders",1,0,7,"               "
"PS_ALL_ST_BF_DUP    ","MX_ALL_ST_BF        ","REP_BATCHES_FEED    ","","",1,0,7,"               "
"PS_BAB_NOSTRO_RSK   ","BAB_NSTRRSK_BFD     ","REP_BATCHES_FEED    ","","Script to feed opening and closing nostro balances and nostro contribution details",1,0,7,"               "
"PS_BAB_PERF_LOAD    ","PERF_ASG_BAB        ","REP_BATCHES_FEED    ","","Loads new data for internal and external performance and assignments, old data purged",1,0,7,"               "
"PS_BAB_PERF_LOAD    ","PERF_FO_BAB         ","REP_BATCHES_FEED    ","","Loads new data for internal and external performance and assignments, old data purged",1,0,7,"               "
"PS_BAB_PERF_LOAD    ","PERF_RF_KSA         ","REP_BATCHES_FEED    ","","Loads new data for internal and external performance and assignments, old data purged",1,0,7,"               "
"PS_BAB_PERF_LOAD    ","Purge PERF_ASSIGN_BA","REP_PURGE_RULE      ","","Loads new data for internal and external performance and assignments, old data purged",1,0,7,"               "
"PS_BAB_PERF_LOAD    ","Purge PERF_FO_BAB   ","REP_PURGE_RULE      ","","Loads new data for internal and external performance and assignments, old data purged",1,0,7,"               "
"PS_BAB_STATIC_TABL  ","BAB_SCTR_LMT_BF     ","REP_BATCHES_FEED    ","","Script to feed static SQL based tables",1,0,7,"               "
"PS_BAB_STATIC_TABL  ","INTIAL_DATA_BF      ","REP_BATCHES_FEED    ","","Script to feed static SQL based tables",1,0,7,"               "
"PS_BAB_STATIC_TABL  ","MX_INSTR_ST_BF      ","REP_BATCHES_FEED    ","","Script to feed static SQL based tables",1,0,7,"               "
"PS_BAB_STATIC_TABL  ","MX_RATECURVE_BF     ","REP_BATCHES_FEED    ","","Script to feed static SQL based tables",1,0,7,"               "
"PS_BAB_STATIC_TABL  ","MX_TRDUDF_BF        ","REP_BATCHES_FEED    ","","Script to feed static SQL based tables",1,0,7,"               "
"PS_BAB_STATIC_TABL  ","PRODUCT_CODE_BF     ","REP_BATCHES_FEED    ","","Script to feed static SQL based tables",1,0,7,"               "
"PS_BAB_TRN_ALL      ","BE_TRN_ALL_REP      ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_BACKTESTING      ","                    ","REP_BATCHES_FEED    ","","Processing Script to historize Backtesting results via batch of feeder",1,0,7,"               "
"PS_BE_ACC_JOURNAL   ","                    ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_BE_INV_SREV_DAT  ","BE_INV_SREV_DAT     ","REP_BATCHES_EXT     ","","BE_INV_SREV_DAT  TETING ONLY",1,0,7,"               "
"PS_BE_MM_MIS_MASTR  ","BE_MM_MIS_MASTR     ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_BE_SAMA_RECON    ","BAB_NSTRRSK_BFD     ","REP_BATCHES_FEED    ","","",1,0,7,"               "
"PS_BE_SAMA_RECON    ","BE_SAMA_RECON       ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_BE_TRN_ALL_REP   ","BE_TRN_ALL_REP      ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_BF_BAB_TRNRP_MK  ","BF_BAB_TRNRP_MK     ","REP_BATCHES_FEED    ","","BF_BAB_TRNRP_MK feeder and purge ( 5 days )",1,0,7,"               "
"PS_BF_BAB_TRNRP_MK  ","MK_5DAYS            ","REP_PURGE_RULE      ","","BF_BAB_TRNRP_MK feeder and purge ( 5 days )",1,0,7,"               "
"PS_BF_DEALER_GROUP  ","BF_DEALER_GROUP     ","REP_BATCHES_FEED    ","","BOF -BF_DEALER_GROUP - DEALER LIMIT AND GROUP VS PORTFOLIO VS GROUP VS TYPOLOGY",1,0,7,"               "
"PS_BF_LIQ_BND_EQT   ","BF_LIQ_BNDAFSPL     ","REP_BATCHES_FEED    ","","BOF for - BF_LIQ_BNDAFSPL and BF_LIQ_EQT_AVP4",1,0,7,"               "
"PS_BF_LIQ_BND_EQT   ","BF_LIQ_BNDPLCNT     ","REP_BATCHES_FEED    ","","BOF for - BF_LIQ_BNDAFSPL and BF_LIQ_EQT_AVP4",1,0,7,"               "
"PS_BF_LIQ_BND_EQT   ","BF_LIQ_EQDCNTRB     ","REP_BATCHES_FEED    ","","BOF for - BF_LIQ_BNDAFSPL and BF_LIQ_EQT_AVP4",1,0,7,"               "
"PS_BF_LIQ_BND_EQT   ","BF_LIQ_EQT_AVP4     ","REP_BATCHES_FEED    ","","BOF for - BF_LIQ_BNDAFSPL and BF_LIQ_EQT_AVP4",1,0,7,"               "
"PS_BF_LKP_AST_LIBT  ","BF_LKP_AST_LIBT     ","REP_BATCHES_FEED    ","","PS_BF_LKP_AST_LIBT - BAB_LKP_AST_LIBT.REP",1,0,7,"               "
"PS_BF_LKP_INDR_CCY  ","BF_LKP_INDR_CCY     ","REP_BATCHES_FEED    ","","PS_BF_LKP_INDR_CCY - BAB_LKP_INDR_CCY.REP",1,0,7,"               "
"PS_BF_SAMA_RECON    ","BAB_NSTRRSK_BFD     ","REP_BATCHES_FEED    ","","",1,0,7,"               "
"PS_BF_SIM_BOND_TRD  ","BF_SIM_BOND_TRD     ","REP_BATCHES_FEED    ","","BOF - BF_SIM_BOND_TRD - TABLE -SIM_BOND_TRADE.REP - SIMULATION VIEW",1,0,7,"               "
"PS_BLOTR_MM_PRE_MON ","                    ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_BN_ALL_ACCBN     ","                    ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_BN_CCYHIS90D     ","                    ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_BN_CCYHIS_2Y     ","                    ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_BN_CURVSLIM      ","                    ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_BN_CURVSLIMD     ","                    ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_BN_LOCATION      ","                    ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_BN_REV_VS_VL     ","                    ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_BN_SALES_BRH     ","                    ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_BN_TOD_YEST      ","                    ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_BSBM_BORWING_BKP ","                    ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_BSBM_LENDING_BKP ","                    ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_BT_CLEAN_PLVAR   ","                    ","REP_BATCHES_FEED    ","","Script to store clean PLVAR backtesting values",1,0,7,"               "
"PS_BT_DIRTY         ","                    ","REP_BATCHES_FEED    ","","Script to store dirty backtesting values",1,0,7,"               "
"PS_CAP_MKT_POSN     ","BE_CAP_MKTPOS_D     ","REP_BATCHES_EXT     ","","Script to create operations captical market Position daily and monthly reports",1,0,7,"               "
"PS_CAP_MKT_POSN     ","BE_CAP_MKTPOS_M     ","REP_BATCHES_EXT     ","","Script to create operations captical market Position daily and monthly reports",1,0,7,"               "
"PS_COL_AGR_SUMMARY  ","BE_COL_AGR_SMRY     ","REP_BATCHES_EXT     ","","Script for extracting Collateral agreement details",1,0,7,"               "
"PS_COL_AHAIRCUT     ","BE_COL_AHAIRCUT     ","REP_BATCHES_EXT     ","","Script for extracing assests haricut details",1,0,7,"               "
"PS_COL_CCHECKS      ","BE_COL_CCHECKS      ","REP_BATCHES_EXT     ","","Script for extracting ineligible collateral, incorrect prices and inconsistent Balances",1,0,7,"               "
"PS_COL_COLTRAD      ","BE_COL_COLTRAD      ","REP_BATCHES_EXT     ","","Script to extract Non Collateralized trades details",1,0,7,"               "
"PS_COL_COVRG_DETAILS","BE_COL_COV_DETL     ","REP_BATCHES_EXT     ","","Script for extracting collateral agreement coverage details",1,0,7,"               "
"PS_COL_COVRG_SUMMARY","BE_COL_COV_SMRY     ","REP_BATCHES_EXT     ","","Script for extracting collateral agreement coverage Summary",1,0,7,"               "
"PS_COL_INT_STMT     ","BE_COL_INT_STMT     ","REP_BATCHES_EXT     ","","Script for extracting collateral interest statements",1,0,7,"               "
"PS_COL_INV_CASH     ","BE_COL_INV_CASH     ","REP_BATCHES_EXT     ","","Script for extracting cash collateral Inventory details",1,0,7,"               "
"PS_COL_INV_SECURITY ","BE_COL_INV_SECU     ","REP_BATCHES_EXT     ","","Script for extracting security collateral Inventory details",1,0,7,"               "
"PS_COL_MARGIN_CALL  ","BE_COL_MAR_CALL     ","REP_BATCHES_EXT     ","","Script for extracting Margin Call report",1,0,7,"               "
"PS_COL_PEN_DISP     ","BE_COL_PEN_DISP     ","REP_BATCHES_EXT     ","","Script for extracting Summary of pending collateral disputes",1,0,7,"               "
"PS_COL_REQ_SUM      ","BE_COL_REQ_SUM      ","REP_BATCHES_EXT     ","","Script for extracting collateral Requirements Summary",1,0,7,"               "
"PS_COL_SUB_CALL     ","BE_COL_SUB_CALL     ","REP_BATCHES_EXT     ","","Script for extracting Substitution Call report",1,0,7,"               "
"PS_COL_TRI_RECON    ","BE_COL_TRI_RCON     ","REP_BATCHES_EXT     ","","Script for extracting Collateralized trades for external reconciliation with TriResolve",1,0,7,"               "
"PS_COL_UP_ACTION    ","BE_COL_UP_ACTN      ","REP_BATCHES_EXT     ","","Script for extracting Summary of Upcoming Corporate actions",1,0,7,"               "
"PS_CPTY_NL_TYPO     ","                    ","REP_BATCHES_FEED    ","","CounterpartyNotionalByTypology LRB Report feeder--",1,0,7,"               "
"PS_CVA_IMPORT       ","                    ","BATCH-PRINT         ","","Script To Transfer To Murex From An External CVA Adjustment",1,0,7,"               "
"PS_CVA_IMPORT       ","                    ","MTM IMPORT          ","","Script To Transfer To Murex From An External CVA Adjustment",1,0,7,"               "
"PS_DAILY_10D        ","                    ","BATCH-PRINT         ","","Daily update of HVAR 10D scenarios with parameters from market data",1,0,7,"               "
"PS_DAILY_1D         ","                    ","BATCH-PRINT         ","","Daily update of HVAR 1D scenarios with parameters from market data",1,0,7,"               "
"PS_DAILY_ACC_BL_FEED","                    ","REP_BATCHES_FEED    ","","",1,0,7,"               "
"PS_DAILY_BLO_EQ     ","                    ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_DAILY_BLO_FI     ","                    ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_DAILY_BLO_FX     ","                    ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_DAILY_BLO_IR     ","                    ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_DAILY_BLO_MM     ","                    ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_DB_MIS_MM_REPORT ","BE_MIS_DAT_FILE     ","REP_BATCHES_EXT     ","","Script to extract the data from MIS_MASTER table to view in GUI",1,0,7,"               "
"PS_D_DB_BLOT_EQ     ","                    ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_D_DB_BLOT_FI     ","                    ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_D_DB_BLOT_FX     ","                    ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_D_DB_BLOT_IR     ","                    ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_D_DB_BLOT_MM     ","                    ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_D_DB_BLOT_PR     ","                    ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_EOD_REPORT_DATA  ","BE_FXU_NOS_DATA     ","REP_BATCHES_EXT     ","","PS_EOD_REPORT_DATA  for testing purpose only",1,0,7,"               "
"PS_EOD_REPORT_DATA  ","BE_LMT_UTL_DATA     ","REP_BATCHES_EXT     ","","PS_EOD_REPORT_DATA  for testing purpose only",1,0,7,"               "
"PS_EOD_REPORT_DATA  ","BE_RK_SUKD_DATA     ","REP_BATCHES_EXT     ","","PS_EOD_REPORT_DATA  for testing purpose only",1,0,7,"               "
"PS_EOD_REPORT_DATA  ","BE_SAL_RPT_DATA     ","REP_BATCHES_EXT     ","","PS_EOD_REPORT_DATA  for testing purpose only",1,0,7,"               "
"PS_EOD_REPORT_DATA  ","BE_TROPS_FXBLOF     ","REP_BATCHES_EXT     ","","PS_EOD_REPORT_DATA  for testing purpose only",1,0,7,"               "
"PS_EOD_REPORT_DATA_1","BE_LMT_UTL_DATA     ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_EOD_REPORT_DATA_1","BE_RK_SUKD_DATA     ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_EOD_REPORT_DATA_1","BE_SAL_RPT_DATA     ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_EOD_REPORT_DATA_1","BE_TROPS_FXBLOF     ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_EOD_REPORT_DATA_1","BF_SAL_RPT_DATA     ","REP_BATCHES_FEED    ","","",1,0,7,"               "
"PS_EOD_REPORT_DATA_1","BF_SAL_RPT_DT_2     ","REP_BATCHES_FEED    ","","",1,0,7,"               "
"PS_EOD_REPORT_DATA_T","BE_TROPS_FXBLOF     ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_EOD_REPORT_DT_TMP","BE_LMT_UTL_DATA     ","REP_BATCHES_EXT     ","","PS_EOD_REPORT_DATA_1",1,0,7,"               "
"PS_EOD_REPORT_DT_TMP","BE_RK_SUKD_DATA     ","REP_BATCHES_EXT     ","","PS_EOD_REPORT_DATA_1",1,0,7,"               "
"PS_EOD_REPORT_DT_TMP","BE_SAL_RPT_DATA     ","REP_BATCHES_EXT     ","","PS_EOD_REPORT_DATA_1",1,0,7,"               "
"PS_EOD_REPORT_DT_TMP","BE_TROPS_FXBLOF     ","REP_BATCHES_EXT     ","","PS_EOD_REPORT_DATA_1",1,0,7,"               "
"PS_EOM_BLO_EQ       ","                    ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_EOM_BLO_FI       ","                    ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_EOM_BLO_FX       ","                    ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_EOM_BLO_IR       ","                    ","REP_BATCHES_EXT     ","","",1,0,7,"               "
